mid_lat,mid_lon,bearing_deg
52.1195,-10.378,0.0
52.1425,-10.468,0.0
52.142,-10.4685,90.0
52.1425,-10.4685,31.5
52.1335,-10.2205,31.5
52.1335,-10.221,0.0
51.8445,-10.353,0.0
51.844,-10.3535,90.0
51.8445,-10.3535,31.7
52.068,-9.9295,90.0
52.0675,-9.929,0.0
52.0675,-9.9295,148.4
52.4405,-9.8115,31.4
52.4405,-9.812,0.0
52.1325,-10.2225,31.5
52.1325,-10.222,0.0
52.132,-10.2225,90.0
52.07,-9.9255,90.0
52.0695,-9.9255,31.6
52.0695,-9.926,0.0
51.82,-9.8285,90.0
51.8195,-9.8285,31.7
51.8195,-9.829,0.0
52.1245,-10.4635,31.5
52.1245,-10.463,0.0
52.124,-10.4635,90.0
52.117,-10.5105,90.0
52.1175,-10.5105,31.6
51.8135,-9.8975,31.7
52.1185,-10.2295,31.6
52.1185,-10.23,0.0
52.1275,-9.8265,148.5
52.128,-9.8265,90.0
52.1275,-9.826,0.0
52.197,-10.4345,90.0
52.1965,-10.4345,31.5
52.1965,-10.435,0.0
52.1605,-10.461,0.0
52.16,-10.4615,90.0
52.1605,-10.4615,31.5
52.1305,-10.4655,31.5
52.1305,-10.466,0.0
51.883,-10.4185,90.0
51.8825,-10.4185,31.7
51.8825,-10.419,0.0
52.1905,-10.4525,31.5
52.1905,-10.452,0.0
52.19,-10.4525,90.0
52.117,-10.5055,90.0
52.1175,-10.5055,31.6
52.1175,-10.505,0.0
51.809,-9.8985,90.0
51.8095,-9.8985,31.7
51.8095,-9.898,0.0
52.2475,-10.2995,31.5
52.2475,-10.299,0.0
52.247,-10.2995,90.0
51.8185,-9.8105,31.7
51.8185,-9.81,0.0
51.818,-9.8105,90.0
52.2155,-10.3725,31.5
52.2155,-10.373,0.0
52.4825,-9.712,0.0
52.4825,-9.7125,148.7
52.483,-9.7125,90.0
51.774,-9.7975,90.0
51.7745,-9.7975,31.7
51.7745,-9.797,0.0
51.8135,-9.8985,31.7
51.813,-9.8985,90.0
52.209,-10.4065,90.0
52.2085,-10.4065,31.5
54.028,-8.0905,16.4
52.254,-6.3365,90.0
52.254,-6.3355,90.0
52.2545,-6.335,0.0
52.2555,-6.336,129.2
52.256,-6.3365,90.0
52.2565,-6.337,129.2
52.257,-6.337,90.0
52.2565,-6.3355,148.5
52.2555,-6.3345,148.5
52.2545,-6.334,0.0
52.253,-6.333,148.5
52.252,-6.3325,90.0
52.25,-6.331,148.5
52.2475,-6.3285,148.5
52.246,-6.3265,137.4
52.245,-6.3235,90.0
52.2435,-6.3195,134.4
52.2415,-6.3155,118.6
52.2405,-6.314,0.0
52.2395,-6.3145,31.5
52.239,-6.3155,90.0
52.238,-6.3175,42.6
52.2355,-6.321,39.2
52.233,-6.3235,17.0
52.2315,-6.324,0.0
52.231,-6.3235,90.0
52.2305,-6.323,0.0
52.2295,-6.3235,31.5
52.2285,-6.324,0.0
52.2275,-6.325,50.8
52.227,-6.3255,90.0
52.2265,-6.3255,31.5
52.2255,-6.326,0.0
52.2245,-6.3265,31.5
52.2225,-6.3295,45.6
52.2185,-6.336,44.4
52.2145,-6.3415,31.5
52.212,-6.3435,17.0
52.209,-6.3445,8.7
52.205,-6.3475,37.5
52.2025,-6.3505,31.5
52.201,-6.351,0.0
52.1995,-6.351,0.0
52.1985,-6.35,129.2
52.1975,-6.3485,148.5
52.198,-6.3475,17.0
52.1985,-6.3475,31.5
52.197,-6.3475,163.0
52.195,-6.3475,17.0
52.1935,-6.348,0.0
52.1925,-6.348,0.0
52.1915,-6.347,129.2
52.1905,-6.3455,148.5
52.19,-6.3455,90.0
52.189,-6.347,31.5
52.188,-6.349,90.0
52.188,-6.3505,90.0
52.187,-6.3515,17.0
52.186,-6.353,90.0
52.185,-6.356,50.8
52.183,-6.3585,17.0
52.1815,-6.3585,148.5
52.1805,-6.3575,148.5
52.1795,-6.3575,31.5
52.1785,-6.358,0.0
52.1775,-6.358,0.0
52.1765,-6.359,50.8
52.175,-6.36,0.0
52.1735,-6.3615,61.5
52.173,-6.364,90.0
52.1735,-6.3655,148.5
52.1745,-6.3665,148.5
52.1755,-6.368,129.2
52.1765,-6.377,95.8
52.1775,-6.3865,118.5
52.179,-6.3905,123.1
52.1815,-6.3955,134.4
52.184,-6.4015,115.0
52.186,-6.4115,104.1
52.1885,-6.4335,99.0
52.1905,-6.4535,100.3
52.191,-6.468,90.0
52.191,-6.485,90.0
52.19,-6.4965,70.1
52.189,-6.503,90.0
52.188,-6.5095,70.1
52.1865,-6.5225,84.5
52.1855,-6.535,78.5
52.185,-6.541,90.0
52.1835,-6.548,63.9
52.18,-6.5575,54.1
52.1775,-6.566,78.5
52.1765,-6.572,67.8
52.176,-6.5745,90.0
52.176,-6.5765,90.0
52.1755,-6.5795,61.5
52.1745,-6.584,74.8
52.1735,-6.5875,31.5
52.173,-6.5885,90.0
52.1725,-6.589,0.0
52.1715,-6.5885,148.5
52.171,-6.5885,90.0
52.1715,-6.5895,148.5
52.172,-6.5905,90.0
52.172,-6.592,90.0
52.171,-6.5945,42.6
52.1705,-6.596,0.0
52.1715,-6.595,50.8
52.1725,-6.5945,148.5
52.174,-6.5945,17.0
52.176,-6.595,148.5
52.178,-6.5975,137.4
52.1815,-6.602,143.7
52.1865,-6.6095,132.2
52.19,-6.616,129.2
52.196,-6.6305,123.1
52.204,-6.6505,123.1
52.2095,-6.668,112.2
52.213,-6.6855,102.3
52.214,-6.695,90.0
52.2145,-6.6975,148.5
52.2155,-6.7025,100.3
52.216,-6.709,90.0
52.216,-6.7125,90.0
52.216,-6.7145,90.0
52.2165,-6.7125,71.9
52.2175,-6.7085,61.5
52.218,-6.7065,90.0
52.2175,-6.7055,148.5
52.217,-6.7045,90.0
52.2165,-6.7015,108.1
52.2165,-6.6985,31.5
52.217,-6.6975,90.0
52.217,-6.696,90.0
52.217,-6.6925,90.0
52.217,-6.6895,90.0
52.217,-6.6885,90.0
52.217,-6.686,90.0
52.216,-6.6825,137.4
52.215,-6.6805,90.0
52.2145,-6.679,129.2
52.2135,-6.676,112.2
52.2135,-6.673,50.8
52.2135,-6.67,112.2
52.213,-6.6665,90.0
52.212,-6.6625,123.1
52.211,-6.6585,90.0
52.21,-6.6555,137.4
52.2085,-6.652,112.2
52.2075,-6.65,0.0
52.206,-6.648,129.2
52.2045,-6.6435,108.1
52.204,-6.6395,90.0
52.204,-6.637,90.0
52.204,-6.634,90.0
52.2035,-6.6315,148.5
52.2045,-6.63,22.2
52.206,-6.6295,90.0
52.207,-6.6335,115.0
52.2075,-6.6385,61.5
52.2075,-6.6405,148.5
52.208,-6.643,90.0
52.2085,-6.6465,118.5
52.2105,-6.6485,168.5
52.2125,-6.6485,31.5
52.215,-6.6495,155.3
52.2175,-6.6505,31.5
52.2185,-6.649,50.8
52.2195,-6.649,129.2
52.22,-6.6495,90.0
52.2205,-6.6495,148.5
52.2215,-6.6505,148.5
52.2225,-6.651,0.0
52.223,-6.652,90.0
52.2235,-6.653,0.0
52.224,-6.6525,90.0
52.225,-6.6525,163.0
52.226,-6.6535,90.0
52.226,-6.655,90.0
52.2265,-6.656,0.0
52.2275,-6.6565,148.5
52.227,-6.6565,163.0
52.2255,-6.655,129.2
52.224,-6.6535,163.0
52.223,-6.6525,90.0
52.2225,-6.652,0.0
52.221,-6.652,0.0
52.219,-6.6535,42.6
52.218,-6.6545,90.0
52.2175,-6.6545,31.5
52.2165,-6.6555,31.5
52.216,-6.6565,90.0
52.2155,-6.6565,148.5
52.215,-6.6555,90.0
52.215,-6.6545,90.0
52.2145,-6.6535,148.5
52.214,-6.652,90.0
52.214,-6.6545,90.0
52.215,-6.6595,137.4
52.216,-6.662,90.0
52.2155,-6.665,67.8
52.215,-6.668,90.0
52.215,-6.6695,90.0
52.215,-6.6715,90.0
52.2155,-6.6735,148.5
52.216,-6.675,90.0
52.216,-6.6765,90.0
52.2165,-6.678,129.2
52.218,-6.6805,137.4
52.2185,-6.6845,71.9
52.218,-6.6895,90.0
52.218,-6.6925,90.0
52.218,-6.6935,90.0
52.218,-6.6945,90.0
52.218,-6.6955,90.0
52.218,-6.6985,90.0
52.218,-6.7015,90.0
52.2185,-6.7035,118.5
52.219,-6.7055,90.0
52.219,-6.707,90.0
52.2185,-6.7085,31.5
52.2175,-6.7095,31.5
52.217,-6.7125,90.0
52.2165,-6.716,50.8
52.216,-6.72,90.0
52.2155,-6.7255,71.9
52.215,-6.729,90.0
52.215,-6.7305,90.0
52.2145,-6.7325,61.5
52.2135,-6.7365,71.9
52.2125,-6.739,0.0
52.212,-6.7395,90.0
52.212,-6.7405,90.0
52.212,-6.7425,90.0
52.2125,-6.746,112.2
52.2135,-6.75,112.2
52.214,-6.7535,90.0
52.2135,-6.7555,31.5
52.213,-6.7565,90.0
52.2125,-6.758,50.8
52.2115,-6.759,0.0
52.211,-6.7595,90.0
52.2105,-6.7605,31.5
52.209,-6.7635,56.9
52.2075,-6.7665,31.5
52.207,-6.7685,90.0
52.2065,-6.7705,31.5
52.206,-6.7725,90.0
52.206,-6.778,90.0
52.206,-6.7825,90.0
52.2055,-6.783,0.0
52.205,-6.7835,90.0
52.2045,-6.785,50.8
52.2045,-6.786,0.0
52.2055,-6.7865,148.5
52.206,-6.7885,90.0
52.2065,-6.79,0.0
52.2075,-6.7905,148.5
52.2085,-6.7935,108.1
52.2095,-6.796,0.0
52.2105,-6.8,101.5
52.2115,-6.8045,148.5
52.2125,-6.8045,31.5
52.2125,-6.804,0.0
52.2145,-6.806,153.9
52.2175,-6.808,0.0
52.219,-6.807,31.5
52.2205,-6.805,50.8
52.221,-6.8035,90.0
52.2225,-6.8015,31.5
52.224,-6.799,90.0
52.224,-6.7975,90.0
52.2235,-6.797,0.0
52.2215,-6.797,0.0
52.2195,-6.798,50.8
52.2175,-6.799,0.0
52.2155,-6.7975,118.5
52.215,-6.7945,90.0
52.215,-6.7925,90.0
52.215,-6.7905,90.0
52.2175,-6.7895,173.0
52.2205,-6.7895,31.5
52.222,-6.789,0.0
52.225,-6.788,17.0
52.228,-6.7865,17.0
52.23,-6.7845,42.6
52.2315,-6.782,50.8
52.2355,-6.7765,38.2
52.2395,-6.7705,61.4
52.2415,-6.767,39.2
52.244,-6.7635,42.6
52.246,-6.758,67.8
52.2475,-6.7535,31.5
52.2495,-6.754,157.8
52.252,-6.7545,17.0
52.253,-6.7545,90.0
52.2535,-6.755,0.0
52.2545,-6.755,0.0
52.2555,-6.7555,148.5
52.2565,-6.757,129.2
52.2575,-6.7585,148.5
52.2595,-6.759,0.0
52.262,-6.7595,163.0
52.2635,-6.7605,148.5
52.2645,-6.761,0.0
52.2655,-6.7595,61.4
52.266,-6.757,90.0
52.265,-6.7555,163.0
52.264,-6.754,90.0
52.2645,-6.753,0.0
52.2655,-6.753,0.0
52.2665,-6.753,0.0
52.2675,-6.752,50.8
52.268,-6.7515,90.0
52.2675,-6.753,50.8
52.2665,-6.7535,148.5
52.2655,-6.7535,31.5
52.265,-6.7545,90.0
52.2655,-6.7555,148.5
52.2665,-6.7565,148.5
52.267,-6.7575,90.0
52.2665,-6.759,50.8
52.2665,-6.762,112.2
52.2665,-6.765,50.8
52.266,-6.7665,90.0
52.266,-6.768,90.0
52.266,-6.77,90.0
52.2665,-6.772,129.2
52.2665,-6.7725,148.5
52.266,-6.771,90.0
52.266,-6.769,90.0
52.266,-6.767,90.0
52.266,-6.765,90.0
52.266,-6.7625,90.0
52.2655,-6.762,50.8
52.2645,-6.7635,31.5
52.264,-6.7635,90.0
52.263,-6.7625,163.0
52.2615,-6.763,50.8
52.2605,-6.764,0.0
52.2595,-6.765,50.8
52.2585,-6.7655,148.5
52.2575,-6.764,129.2
52.2565,-6.7625,148.5
52.2555,-6.762,0.0
52.2535,-6.764,39.2
52.252,-6.7665,90.0
52.2515,-6.7675,31.5
52.2505,-6.7685,31.5
52.25,-6.7695,90.0
52.2485,-6.7715,31.5
52.247,-6.7735,90.0
52.246,-6.7755,42.6
52.245,-6.7785,90.0
52.244,-6.781,31.5
52.2435,-6.7835,118.6
52.2435,-6.786,50.8
52.2425,-6.7875,31.5
52.2425,-6.7905,108.1
52.244,-6.7945,137.4
52.2445,-6.7965,31.5
52.244,-6.7985,90.0
52.2445,-6.801,129.2
52.244,-6.8015,163.0
52.2425,-6.7995,118.6
52.2415,-6.7975,148.5
52.241,-6.7965,90.0
52.2415,-6.7965,148.5
52.2425,-6.797,0.0
52.2425,-6.7965,148.5
52.2425,-6.796,0.0
52.243,-6.7965,90.0
52.2435,-6.797,0.0
52.2435,-6.796,129.2
52.2415,-6.796,22.2
52.239,-6.7985,42.6
52.238,-6.801,90.0
52.236,-6.806,50.8
52.2335,-6.8105,31.5
52.2325,-6.8115,31.5
52.2315,-6.812,0.0
52.231,-6.8125,90.0
52.2305,-6.815,67.8
52.2295,-6.817,0.0
52.229,-6.8175,90.0
52.2285,-6.82,67.8
52.2285,-6.8225,148.5
52.229,-6.8235,90.0
52.229,-6.8245,90.0
52.2285,-6.8255,31.5
52.2275,-6.8265,31.5
52.227,-6.8275,90.0
52.227,-6.8285,90.0
52.227,-6.83,90.0
52.226,-6.8295,137.4
52.224,-6.8285,17.0
52.2225,-6.8295,31.5
52.221,-6.831,31.5
52.2195,-6.8325,31.5
52.2185,-6.8345,61.5
52.218,-6.8365,90.0
52.2165,-6.8375,11.5
52.2135,-6.839,22.2
52.2115,-6.8415,61.5
52.2115,-6.844,129.2
52.2115,-6.8445,148.5
52.21,-6.846,50.8
52.208,-6.849,31.5
52.207,-6.851,90.0
52.2065,-6.8515,148.5
52.2065,-6.85,50.8
52.207,-6.8485,90.0
52.2075,-6.8475,31.5
52.2085,-6.846,50.8
52.2095,-6.844,50.8
52.2105,-6.8415,61.5
52.211,-6.839,90.0
52.2115,-6.837,50.8
52.2125,-6.8355,31.5
52.2125,-6.835,0.0
52.212,-6.834,90.0
52.212,-6.8335,90.0
52.2125,-6.834,0.0
52.2135,-6.832,67.8
52.2145,-6.8275,71.9
52.215,-6.8245,90.0
52.2135,-6.823,157.8
52.212,-6.8215,90.0
52.2115,-6.8205,148.5
52.2105,-6.8195,148.5
52.2115,-6.817,39.2
52.2135,-6.8155,148.5
52.2145,-6.8165,148.5
52.215,-6.8165,90.0
52.2145,-6.8155,148.5
52.214,-6.814,90.0
52.2145,-6.813,0.0
52.215,-6.8125,90.0
52.2145,-6.812,0.0
52.2135,-6.8125,31.5
52.2125,-6.814,50.8
52.211,-6.817,50.8
52.2085,-6.821,39.3
52.206,-6.8235,17.0
52.203,-6.8255,24.7
52.1995,-6.828,22.2
52.197,-6.8295,17.0
52.195,-6.8305,17.0
52.1925,-6.83,157.8
52.1905,-6.83,50.8
52.19,-6.8315,90.0
52.1905,-6.8325,148.5
52.191,-6.8355,90.0
52.1915,-6.837,129.2
52.1915,-6.8375,148.5
52.1905,-6.836,0.0
52.1905,-6.8355,31.5
52.191,-6.8335,90.0
52.19,-6.8355,90.0
52.1895,-6.8365,31.5
52.1895,-6.837,0.0
52.1895,-6.8375,31.5
52.1885,-6.838,0.0
52.1885,-6.837,50.8
52.1895,-6.8355,31.5
52.1905,-6.8335,148.5
52.19,-6.832,90.0
52.19,-6.8305,90.0
52.1905,-6.8295,31.5
52.1915,-6.8275,61.5
52.1925,-6.8245,61.5
52.1925,-6.8225,148.5
52.192,-6.8215,90.0
52.192,-6.8205,90.0
52.1915,-6.82,0.0
52.1905,-6.8215,61.5
52.189,-6.8245,42.6
52.188,-6.8265,90.0
52.1875,-6.827,0.0
52.187,-6.8275,90.0
52.1865,-6.8285,31.5
52.1855,-6.83,50.8
52.1845,-6.831,0.0
52.1835,-6.831,0.0
52.1825,-6.832,0.0
52.1815,-6.832,0.0
52.1805,-6.832,0.0
52.1795,-6.832,0.0
52.179,-6.8315,90.0
52.1785,-6.8305,148.5
52.177,-6.83,0.0
52.1755,-6.8295,148.5
52.175,-6.8285,90.0
52.175,-6.8275,90.0
52.175,-6.8265,90.0
52.175,-6.825,90.0
52.175,-6.8255,90.0
52.1745,-6.8265,148.5
52.174,-6.8275,90.0
52.1735,-6.829,0.0
52.173,-6.8295,90.0
52.1725,-6.83,0.0
52.172,-6.8305,90.0
52.172,-6.8315,90.0
52.172,-6.8325,90.0
52.1725,-6.8325,31.5
52.173,-6.833,90.0
52.173,-6.8335,90.0
52.1735,-6.833,0.0
52.1745,-6.8335,148.5
52.175,-6.8345,90.0
52.175,-6.8365,90.0
52.175,-6.839,90.0
52.1745,-6.84,0.0
52.1745,-6.8405,148.5
52.175,-6.842,90.0
52.1745,-6.844,50.8
52.1735,-6.8455,31.5
52.1725,-6.8465,31.5
52.1715,-6.847,0.0
52.1705,-6.8475,31.5
52.17,-6.8485,90.0
52.1705,-6.849,0.0
52.1705,-6.8495,31.5
52.1695,-6.8515,61.5
52.1685,-6.853,0.0
52.168,-6.854,90.0
52.1675,-6.8555,31.5
52.167,-6.8565,90.0
52.167,-6.8585,90.0
52.1665,-6.86,0.0
52.166,-6.8605,90.0
52.1655,-6.8615,31.5
52.165,-6.8625,90.0
52.165,-6.8635,90.0
52.165,-6.8645,90.0
52.165,-6.8655,90.0
52.165,-6.8665,90.0
52.165,-6.8675,90.0
52.165,-6.8685,90.0
52.1645,-6.87,50.8
52.164,-6.872,90.0
52.1635,-6.8735,31.5
52.163,-6.875,90.0
52.163,-6.8765,90.0
52.163,-6.878,90.0
52.1625,-6.879,0.0
52.162,-6.8795,90.0
52.162,-6.8805,90.0
52.162,-6.8815,90.0
52.161,-6.8825,17.1
52.1595,-6.8825,148.5
52.159,-6.8825,90.0
52.1585,-6.883,0.0
52.1575,-6.8845,31.5
52.157,-6.8855,90.0
52.1565,-6.887,50.8
52.1555,-6.8885,31.5
52.1545,-6.8885,148.5
52.154,-6.889,90.0
52.153,-6.8895,162.9
52.1515,-6.889,0.0
52.1505,-6.89,50.8
52.15,-6.892,90.0
52.149,-6.894,31.5
52.148,-6.896,90.0
52.148,-6.8975,90.0
52.148,-6.8985,90.0
52.1475,-6.9005,61.5
52.1465,-6.9025,31.5
52.1455,-6.903,0.0
52.145,-6.9025,90.0
52.1445,-6.902,0.0
52.1435,-6.9025,31.5
52.1425,-6.9035,31.5
52.142,-6.905,90.0
52.141,-6.9055,162.9
52.1395,-6.9055,31.5
52.139,-6.9065,90.0
52.139,-6.9075,90.0
52.1385,-6.9075,148.5
52.138,-6.908,90.0
52.1375,-6.909,0.0
52.1365,-6.9095,31.5
52.1355,-6.91,0.0
52.135,-6.9105,90.0
52.1345,-6.9105,148.5
52.134,-6.9105,90.0
52.134,-6.91,90.0
52.1335,-6.9085,148.5
52.1325,-6.9075,148.5
52.1315,-6.9075,31.5
52.131,-6.9085,90.0
52.1305,-6.909,0.0
52.1305,-6.9095,148.5
52.1305,-6.91,0.0
52.13,-6.9105,90.0
52.13,-6.9115,90.0
52.1295,-6.9125,31.5
52.129,-6.9135,90.0
52.1275,-6.916,39.3
52.1255,-6.919,50.8
52.125,-6.9205,90.0
52.125,-6.9215,90.0
52.1255,-6.923,129.2
52.1255,-6.924,0.0
52.1245,-6.9245,31.5
52.124,-6.926,90.0
52.124,-6.9275,90.0
52.1235,-6.9285,31.5
52.1235,-6.9295,148.5
52.1235,-6.93,0.0
52.123,-6.9305,90.0
52.1235,-6.9315,148.5
52.124,-6.9315,90.0
52.1245,-6.931,0.0
52.1255,-6.9305,31.5
52.1265,-6.93,0.0
52.1275,-6.9295,31.5
52.128,-6.9295,90.0
52.128,-6.9305,90.0
52.1285,-6.9305,31.5
52.1295,-6.9305,31.5
52.13,-6.9305,90.0
52.13,-6.9315,90.0
52.13,-6.9325,90.0
52.13,-6.9335,90.0
52.1305,-6.934,0.0
52.1315,-6.9335,31.5
52.1325,-6.933,0.0
52.133,-6.9325,90.0
52.134,-6.9315,17.1
52.136,-6.9295,42.6
52.1375,-6.928,0.0
52.1385,-6.927,50.8
52.14,-6.9245,42.6
52.141,-6.9225,90.0
52.142,-6.9205,42.6
52.1435,-6.9185,31.5
52.144,-6.9175,90.0
52.145,-6.9155,42.6
52.1465,-6.9135,31.5
52.1475,-6.913,0.0
52.148,-6.9135,90.0
52.1485,-6.9135,31.5
52.1495,-6.9135,148.5
52.15,-6.9135,90.0
52.1505,-6.9125,31.5
52.1515,-6.91,67.8
52.1525,-6.907,50.8
52.1535,-6.9055,31.5
52.154,-6.9045,90.0
52.1545,-6.9035,31.5
52.155,-6.902,90.0
52.156,-6.9005,17.1
52.1575,-6.8995,31.5
52.159,-6.8995,162.9
52.1605,-6.8995,31.5
52.161,-6.8995,90.0
52.1615,-6.8995,31.5
52.1625,-6.899,0.0
52.1635,-6.899,0.0
52.165,-6.8995,162.9
52.167,-6.9,0.0
52.1685,-6.9,0.0
52.1695,-6.9,0.0
52.1705,-6.9,0.0
52.1715,-6.8995,31.5
52.173,-6.8985,17.0
52.1755,-6.8995,148.5
52.1775,-6.901,0.0
52.1785,-6.901,0.0
52.179,-6.902,90.0
52.1795,-6.903,0.0
52.18,-6.9035,90.0
52.1805,-6.9035,31.5
52.1815,-6.9035,148.5
52.1825,-6.9045,148.5
52.183,-6.9055,90.0
52.1835,-6.906,0.0
52.184,-6.907,90.0
52.1845,-6.908,0.0
52.1855,-6.9085,148.5
52.186,-6.9095,90.0
52.1865,-6.91,0.0
52.1875,-6.9105,148.5
52.1885,-6.911,0.0
52.1895,-6.9115,148.5
52.1905,-6.912,0.0
52.191,-6.9125,90.0
52.1915,-6.913,0.0
52.192,-6.912,90.0
52.1925,-6.911,0.0
52.193,-6.9105,90.0
52.1935,-6.9085,61.5
52.1945,-6.9065,31.5
52.1955,-6.904,67.8
52.197,-6.9025,163.0
52.198,-6.904,90.0
52.1985,-6.904,50.8
52.1995,-6.9035,148.5
52.2005,-6.904,0.0
52.2015,-6.905,129.2
52.202,-6.9065,90.0
52.202,-6.9075,90.0
52.2035,-6.909,157.8
52.2055,-6.91,0.0
52.2065,-6.9105,148.5
52.2075,-6.9115,148.5
52.2085,-6.912,0.0
52.2095,-6.9125,148.5
52.2105,-6.915,112.2
52.211,-6.9175,90.0
52.2115,-6.918,0.0
52.212,-6.9185,90.0
52.2125,-6.9195,148.5
52.2135,-6.9205,148.5
52.215,-6.9215,163.0
52.2165,-6.9215,31.5
52.217,-6.9205,90.0
52.2175,-6.9205,148.5
52.2185,-6.9225,118.5
52.219,-6.9245,90.0
52.22,-6.93,108.1
52.2205,-6.9365,61.4
52.2205,-6.938,0.0
52.221,-6.9375,90.0
52.2215,-6.9375,148.5
52.222,-6.9375,90.0
52.2225,-6.9365,31.5
52.223,-6.9355,90.0
52.224,-6.935,0.0
52.2255,-6.9355,148.5
52.2265,-6.936,0.0
52.227,-6.9365,90.0
52.2275,-6.937,0.0
52.228,-6.9375,90.0
52.2285,-6.9385,148.5
52.229,-6.9395,90.0
52.23,-6.9405,163.0
52.231,-6.9415,90.0
52.232,-6.9425,163.0
52.2335,-6.9425,31.5
52.235,-6.944,129.2
52.2365,-6.9465,148.5
52.2375,-6.9485,118.6
52.239,-6.9515,137.4
52.2405,-6.9525,31.5
52.2415,-6.952,0.0
52.2425,-6.954,112.2
52.2425,-6.9565,31.5
52.242,-6.9585,90.0
52.2415,-6.963,74.8
52.7375,-6.144,129.6
52.737,-6.1425,90.0
52.7365,-6.142,0.0
52.736,-6.1415,90.0
52.7355,-6.141,0.0
52.7345,-6.141,0.0
52.7335,-6.1415,31.2
52.7325,-6.1425,31.2
52.731,-6.1455,56.6
52.727,-6.1525,42.3
52.723,-6.1575,16.8
52.7215,-6.158,0.0
52.7205,-6.158,0.0
52.7195,-6.158,0.0
52.7185,-6.158,0.0
52.7175,-6.158,0.0
52.7165,-6.158,0.0
52.716,-6.1585,90.0
52.7155,-6.1595,31.2
52.715,-6.1605,90.0
52.714,-6.1635,56.6
52.7095,-6.1715,43.6
52.704,-6.18,42.3
52.7,-6.1855,37.1
52.6975,-6.188,0.0
52.6965,-6.1885,31.2
52.695,-6.189,0.0
52.693,-6.191,50.5
52.69,-6.195,31.2
52.6875,-6.197,0.0
52.6865,-6.198,50.5
52.6855,-6.199,0.0
52.6845,-6.1995,31.2
52.6835,-6.2,0.0
52.682,-6.201,31.2
52.6805,-6.202,0.0
52.68,-6.2015,90.0
52.6795,-6.201,0.0
52.679,-6.202,90.0
52.678,-6.2035,16.9
52.6765,-6.204,0.0
52.6745,-6.2055,31.2
52.671,-6.208,16.9
52.6675,-6.209,0.0
52.665,-6.2105,42.3
52.661,-6.215,31.2
52.653,-6.2215,23.0
52.6475,-6.2255,31.2
52.6455,-6.226,0.0
52.6435,-6.225,129.5
52.642,-6.2245,16.9
52.641,-6.2245,90.0
52.64,-6.225,31.3
52.6385,-6.226,0.0
52.6365,-6.227,22.0
52.6325,-6.2285,6.9
52.6275,-6.229,0.0
52.6245,-6.229,0.0
52.6235,-6.228,129.5
52.6205,-6.226,166.4
52.6175,-6.2245,148.7
52.6175,-6.223,50.5
52.6175,-6.222,0.0
52.6165,-6.222,0.0
52.614,-6.2215,171.4
52.6115,-6.22,129.5
52.611,-6.2185,90.0
52.6095,-6.2175,168.6
52.608,-6.2165,90.0
52.608,-6.2155,90.0
52.607,-6.2145,163.1
52.6055,-6.2125,118.8
52.604,-6.211,0.0
52.6025,-6.21,129.5
52.6005,-6.21,22.0
52.5975,-6.212,22.0
52.594,-6.213,0.0
52.5905,-6.213,0.0
52.587,-6.2115,155.5
52.585,-6.209,90.0
52.584,-6.208,0.0
52.5825,-6.207,129.5
52.582,-6.2045,90.0
52.5815,-6.203,0.0
52.5805,-6.2035,31.3
52.579,-6.2035,163.1
52.577,-6.2035,16.9
52.575,-6.204,0.0
52.5725,-6.204,0.0
52.5705,-6.2035,148.7
52.5695,-6.2025,148.7
52.569,-6.2015,90.0
52.568,-6.1995,137.6
52.567,-6.197,90.0
52.566,-6.1955,163.1
52.565,-6.1945,90.0
52.5645,-6.194,0.0
52.5635,-6.1935,148.7
52.5625,-6.194,50.6
52.5575,-6.198,22.1
52.5515,-6.2015,11.5
52.548,-6.2025,8.6
52.545,-6.204,31.3
52.5375,-6.21,25.1
52.5295,-6.217,39.0
52.5255,-6.223,44.2
52.5195,-6.2315,38.0
52.514,-6.2385,37.3
52.5075,-6.2435,18.7
52.5005,-6.249,36.1
52.491,-6.2615,39.6
52.4815,-6.2735,31.3
52.477,-6.279,42.4
52.473,-6.284,31.3
52.47,-6.2875,42.4
52.467,-6.2915,37.3
52.4615,-6.2965,23.5
52.4545,-6.303,34.9
52.449,-6.3085,24.6
52.443,-6.314,31.4
52.437,-6.32,31.4
52.4315,-6.326,34.9
52.4255,-6.334,44.3
52.4195,-6.3425,38.1
52.4135,-6.349,26.0
52.408,-6.353,22.1
52.399,-6.3575,14.3
52.39,-6.361,11.5
52.382,-6.363,7.0
52.3735,-6.364,0.0
52.367,-6.3635,174.2
52.36,-6.362,171.3
52.3545,-6.3605,168.5
52.3515,-6.36,0.0
52.3485,-6.359,157.8
52.3465,-6.3575,148.6
52.3455,-6.357,0.0
52.3445,-6.3585,61.4
52.3435,-6.3625,71.9
52.343,-6.3665,90.0
52.3435,-6.369,129.3
52.345,-6.372,129.3
52.347,-6.374,0.0
52.3485,-6.374,0.0
52.351,-6.376,148.6
52.3535,-6.3795,118.6
52.3545,-6.383,112.3
52.3555,-6.3895,100.3
52.3555,-6.398,78.4
52.3555,-6.4045,108.1
52.356,-6.409,90.0
52.356,-6.415,90.0
52.356,-6.4205,90.0
52.356,-6.429,90.0
52.3555,-6.4375,61.4
52.3545,-6.441,67.7
52.3505,-6.446,27.6
52.3455,-6.4515,45.5
52.3425,-6.454,0.0
52.3405,-6.4545,31.4
52.3395,-6.4545,148.6
